customer_id,age,gender,loyalty,join_date,avg_spending,unique_orders,total_orders,total_sales,retention
C049326,23,Female,0,2025-12-03,21.3768964964768,29,77,619.93,22
C049437,49,Male,0,2025-10-11,23.2123333374659,30,88,696.37,22
C049981,67,Male,0,2024-02-08,27.6752379735311,21,72,581.18,22
C049951,48,Male,1,2022-11-11,26.0934374183416,32,92,834.99,22
C047876,45,Male,0,2023-11-30,24.9687500447035,32,101,799,22
C047928,19,Female,1,2025-09-30,24.7603333950043,30,93,742.81,22
C047976,46,Male,1,2022-09-28,25.8396775568685,31,97,801.03,22
C046953,33,Male,1,2025-05-26,25.4131247848272,32,95,813.22,22
C047341,53,Male,1,2022-03-15,25.5999998251597,30,94,768,22
C047385,39,Female,0,2021-10-01,25.1362499669194,32,97,804.36,22
C047205,23,Female,0,2025-05-12,25.8154837085355,31,96,800.28,22
C047298,63,Female,1,2025-05-17,25.6199999184444,29,88,742.98,22
C046836,39,Male,0,2024-06-09,23.8293330987295,30,89,714.88,22
C046841,63,Female,1,2025-05-20,28.2213335037231,30,96,846.64,22
C046730,59,Male,0,2023-02-11,21.3530304431915,33,86,704.65,22
C046597,62,Male,0,2025-07-31,28.5199999809265,31,102,884.12,22
C046435,39,Male,1,2025-04-18,22.8664285540581,28,78,640.26,22
C045804,24,Female,1,2022-06-18,27.0276920795441,26,82,702.72,22
C045970,22,Male,0,2025-02-13,24.1070967874219,31,84,747.32,22
C041974,68,Female,0,2024-02-05,25.6309676401077,31,88,794.56,22
C041738,33,Female,1,2025-01-10,29.478999988238,30,92,884.37,22
C042030,60,Male,0,2023-09-13,24.9072726712082,33,99,821.94,22
C041371,39,Male,0,2023-05-24,26.819310500704,29,91,777.76,22
C041653,29,Male,0,2023-07-24,26.5410714830671,28,86,743.15,22
C043226,42,Female,0,2025-05-18,25.2621427178383,28,90,707.34,22
C043260,61,Female,0,2024-07-14,26.9255170657717,29,98,780.84,22
C043263,45,Female,0,2023-10-29,22.7815622836351,32,90,729.01,22
C043402,40,Male,0,2024-02-10,28.3277421151438,31,99,878.16,22
C043403,35,Male,1,2023-12-02,23.4709677619319,31,87,727.6,22
C043156,38,Female,1,2025-04-22,21.1030000050863,30,76,633.09,22
C042940,52,Male,0,2025-01-19,23.2551851714099,27,73,627.89,22
C042387,55,Male,1,2025-03-06,24.4493104753823,29,80,709.03,22
C042843,70,Male,0,2023-04-24,19.6434612732667,26,70,510.73,22
C042851,30,Male,0,2025-10-18,25.9415151856162,33,106,856.07,22
C042759,36,Female,1,2025-06-24,21.289687409997,32,89,681.27,22
C042776,28,Female,1,2025-07-25,26.7053572280066,28,86,747.75,22
C045109,54,Female,0,2023-08-19,26.0493549762234,31,89,807.53,22
C044965,62,Female,0,2021-09-19,25.4978572981698,28,82,713.94,22
C044987,18,Male,1,2021-07-25,22.3380002339681,30,91,670.14,22
C045000,67,Female,0,2025-07-15,25.5274999663234,32,96,816.88,22
C044614,34,Female,0,2024-01-06,26.849999755621,32,91,859.2,22
C044606,37,Female,0,2021-11-14,22.4339132723601,23,70,515.98,22
C044696,29,Female,0,2025-06-10,29.4903332074483,30,103,884.71,22
C045695,69,Female,0,2023-05-19,26.0337037863555,27,85,702.91,22
C045554,48,Female,1,2023-08-14,22.961874730885,32,87,734.78,22
C045502,22,Female,1,2023-01-11,22.6765384765772,26,74,589.59,22
C043580,56,Male,1,2023-05-28,24.762857403074,28,90,693.36,22
C043652,25,Male,0,2022-10-26,21.2941936139138,31,79,660.12,22
C043826,44,Female,1,2025-01-31,21.3200000603994,30,86,639.6,22
C044517,48,Male,1,2023-02-12,21.8557575110233,33,95,721.24,22
C044581,21,Male,1,2025-05-18,28.0429033464001,31,99,869.33,22
C044596,59,Male,0,2025-01-11,24.2542857612882,28,76,679.12,22
C044110,22,Male,0,2023-12-12,25.734193494243,31,91,797.76,22
C044066,54,Male,1,2023-05-17,27.2300002098083,30,90,816.9,22
C044280,23,Male,0,2022-12-14,24.7879999796549,30,82,743.64,22
C040163,28,Male,1,2025-12-03,23.3381249457598,32,91,746.82,22
C040210,40,Male,1,2024-12-31,19.9186665217082,30,89,597.56,22
C040593,27,Female,1,2023-01-19,30.2618179754777,22,71,665.76,22
C040679,58,Female,0,2024-03-25,23.7091668347518,24,64,569.02,22
C040903,68,Female,1,2022-09-06,29.429999999702,32,99,941.76,22
C039962,31,Male,0,2025-04-01,24.7516666412354,30,87,742.55,22
C039735,50,Female,0,2021-06-21,21.8337498232722,32,85,698.68,22
C039538,68,Male,0,2024-03-16,21.878386943571,31,88,678.23,22
C039437,39,Male,0,2026-03-04,25.7900001920503,29,82,747.91,22
C039475,39,Female,1,2021-10-09,20.5306249558926,32,95,656.98,22
C039612,69,Female,1,2024-02-27,27.0664286102567,28,93,757.86,22
C039195,51,Female,0,2023-04-05,23.3393548842399,31,89,723.52,22
C039088,54,Male,0,2025-03-15,29.15238067082,21,59,612.2,22
C038884,62,Male,0,2022-09-11,23.8725924491882,27,76,644.56,22
C038926,70,Male,1,2023-12-12,23.9493941393766,33,93,790.33,22
C036651,50,Male,0,2022-01-15,28.111481445807,27,79,759.01,22
C036699,33,Female,1,2025-03-06,24.0893332481384,30,78,722.68,22
C036681,26,Female,1,2025-03-21,26.8599997542121,22,68,590.92,22
C036612,45,Female,0,2024-12-03,22.6867742230815,31,83,703.29,22
C036633,66,Female,0,2024-09-22,26.1117855736188,28,92,731.13,22
C036743,59,Female,0,2025-06-30,21.5943332036336,30,83,647.83,22
C036913,58,Male,0,2021-07-04,23.4999999254942,32,93,752,22
C037599,53,Female,1,2024-12-24,24.2131247073412,32,104,774.82,22
C037456,29,Male,1,2025-10-11,24.5299999960538,29,81,711.37,22
C037273,26,Female,0,2025-07-30,26.5993334213893,30,94,797.98,22
C038163,40,Female,0,2023-10-11,32.8889285326004,28,102,920.89,22
C038083,69,Male,1,2022-11-23,22.7362500950694,32,88,727.56,22
C038131,25,Male,1,2022-02-01,28.2256250232458,32,108,903.22,22
C038072,36,Female,0,2023-03-29,31.7078568935394,28,95,887.82,22
C037740,22,Male,1,2024-03-10,29.9600000619888,30,90,898.8,22
C037896,45,Male,0,2025-11-29,22.6495237691062,21,65,475.64,22
C038503,67,Female,0,2022-09-25,25.868709764173,31,102,801.93,22
C038303,24,Male,0,2023-06-19,31.0287878874576,33,115,1023.95,22
C038311,51,Male,1,2021-10-14,21.3307141576494,28,74,597.26,22
C038809,53,Female,0,2022-08-24,22.5077418511914,31,85,697.74,22
C038702,63,Female,0,2022-05-04,26.8424136720855,29,90,778.43,22
C026712,69,Male,1,2025-05-21,21.6729629128068,27,69,585.17,22
C026757,37,Male,0,2022-03-07,26.9041936089916,31,94,834.03,22
C026764,28,Female,1,2022-07-08,24.2673332293828,30,81,728.02,22
C026495,52,Male,1,2023-06-20,25.61451584293,31,105,794.05,22
C026872,38,Female,1,2023-06-18,20.9838462426112,26,67,545.58,22
C026918,34,Male,1,2023-08-21,26.8812501132488,32,91,860.2,22
C025657,65,Male,1,2023-12-15,23.3287098330836,31,89,723.19,22
C025481,65,Male,1,2023-10-26,25.4206450677687,31,97,788.04,22
C025497,49,Female,1,2025-11-26,26.4119045620873,21,58,554.65,22
C025292,19,Male,0,2025-12-26,28.3563330491384,30,92,850.69,22
C025246,40,Male,0,2025-10-30,25.7409676890219,31,95,797.97,22
C026256,40,Male,0,2025-08-22,25.3115628063679,32,92,809.97,22
C025829,53,Male,0,2025-12-16,23.7231035725824,29,92,687.97,22
C025827,55,Female,0,2025-03-13,28.6196665763855,30,92,858.59,22
C025863,59,Female,0,2026-02-09,29.4151515960693,33,109,970.7,22
C023437,31,Male,0,2021-08-22,22.6518181020563,22,63,498.34,22
C023320,67,Female,0,2022-02-06,23.9046666145325,30,88,717.14,22
C023359,28,Female,1,2021-08-21,29.5949999988079,32,100,947.04,22
C023453,54,Male,1,2022-09-13,25.6285714592252,28,81,717.6,22
C023860,51,Female,0,2025-10-27,23.7699999064207,32,91,760.64,22
C023890,64,Male,0,2022-07-03,27.0589653870155,29,98,784.71,22
C024277,58,Male,0,2024-10-22,26.9663332939148,30,91,808.99,22
C024301,65,Male,0,2022-06-20,24.6266665061315,30,84,738.8,22
C024448,24,Male,0,2022-12-31,33.6787096761888,31,108,1044.04,22
C024555,49,Female,0,2025-05-20,28.3512500077486,32,99,907.24,22
C024574,19,Male,0,2022-01-19,26.4233333110809,30,94,792.7,22
C024809,55,Male,0,2021-06-02,23.1371874511242,32,96,740.39,22
C024898,65,Female,0,2023-11-06,27.3835710372244,28,84,766.74,22
C024975,20,Male,1,2021-10-29,17.9885713883809,28,70,503.68,22
C025048,44,Male,0,2026-02-28,24.8576667467753,30,90,745.73,22
C025111,48,Male,1,2024-10-10,23.6211112781807,27,79,637.77,22
C022529,22,Male,1,2022-08-28,24.1153848354633,26,76,627,22
C022271,33,Male,1,2022-01-02,30.4662499576807,32,126,974.92,22
C022186,60,Male,1,2025-09-21,26.1058824202594,17,47,443.8,22
C022023,31,Male,1,2021-10-29,22.5763635779872,33,97,745.02,22
C021797,46,Male,1,2023-07-06,21.4793333689372,30,78,644.38,22
C021445,64,Female,0,2024-10-21,28.4106056762464,33,110,937.55,22
C021548,57,Female,1,2025-07-08,20.7454168200493,24,59,497.89,22
C021569,69,Male,0,2022-08-21,24.7093332926432,30,94,741.28,22
C021226,30,Female,0,2021-06-06,21.043750077486,32,87,673.4,22
C021000,38,Female,0,2023-10-18,23.4528570515769,28,80,656.68,22
C021010,37,Male,1,2024-06-03,28.2092853869711,28,90,789.86,22
C021023,63,Female,1,2023-02-22,21.9548386758374,31,86,680.6,22
C021137,45,Male,1,2025-10-03,21.4651851124234,27,79,579.56,22
C019672,70,Male,0,2024-09-23,19.3338707339379,31,81,599.35,22
C019448,56,Male,1,2022-06-26,27.1045160601216,31,85,840.24,22
C019462,49,Male,0,2021-06-21,29.5246153061207,26,79,767.64,22
C019582,52,Male,0,2023-02-09,21.5222580125255,31,88,667.19,22
C019776,42,Female,1,2025-06-23,25.6627585394629,29,87,744.22,22
C019893,44,Female,1,2022-02-16,26.2400002199061,17,46,446.08,22
C019948,68,Male,1,2022-09-13,23.5948273313457,29,81,684.25,22
C020210,33,Female,0,2023-10-26,26.0533333185947,33,95,859.76,22
C020496,59,Female,0,2024-02-22,25.6277419059507,31,89,794.46,22
C020386,59,Male,0,2024-10-04,26.8118179205692,33,91,884.79,22
C018418,52,Male,0,2025-09-20,20.401428597314,28,72,571.24,22
C018879,34,Male,0,2023-10-28,24.4237932830021,29,88,708.29,22
C019247,48,Male,1,2025-10-02,26.9538709425157,31,88,835.57,22
C019180,40,Male,1,2022-02-27,21.8411109888995,27,76,589.71,22
C030975,39,Female,0,2024-06-29,24.1253124922514,32,87,772.01,22
C031687,23,Male,1,2021-12-15,26.1390001455943,30,101,784.17,22
C031677,28,Female,0,2024-06-15,24.3537498265505,32,96,779.32,22
C031575,53,Male,0,2022-01-05,31.2366666352307,27,97,843.39,22
C031775,46,Female,0,2022-01-08,23.5458064079285,31,96,729.92,22
C030169,68,Female,0,2022-11-08,25.0553125739098,32,95,801.77,22
C029729,26,Female,0,2024-09-09,24.792857170105,28,88,694.2,22
C029913,68,Female,1,2022-09-01,26.9231250584126,32,94,861.54,22
C030704,33,Male,0,2022-12-26,22.779310489523,29,86,660.6,22
C030707,29,Female,0,2022-09-30,22.7182141372136,28,79,636.11,22
C029516,55,Male,1,2024-06-02,26.007187500596,32,100,832.23,22
C029570,70,Female,0,2025-10-10,29.2723075426542,26,84,761.08,22
C028728,47,Male,1,2026-01-01,22.3256667613983,30,82,669.77,22
C028780,48,Male,1,2024-02-09,25.4344827717748,29,98,737.6,22
C027560,43,Male,1,2025-11-22,27.100322392679,31,102,840.11,22
C027522,41,Male,1,2021-11-07,22.6930435636769,23,65,521.94,22
C027525,37,Female,0,2024-05-13,21.0246875286102,32,90,672.79,22
C027439,37,Male,1,2022-02-11,27.4487999153137,25,78,686.22,22
C027621,53,Male,1,2023-04-03,29.1149999052286,32,108,931.68,22
C027703,57,Male,1,2022-10-21,30.9362498422464,24,77,742.47,22
C027935,30,Female,0,2023-06-28,28.2821873426437,32,98,905.03,22
C028510,45,Male,0,2025-11-04,24.3036667346954,30,88,729.11,22
C028313,36,Male,1,2023-06-10,19.5235482877301,31,81,605.23,22
C032317,69,Male,0,2025-01-17,27.2571876496077,32,101,872.23,22
C032348,28,Male,0,2025-05-29,25.2121875882149,32,98,806.79,22
C032531,49,Female,0,2024-06-09,28.2622222017359,27,86,763.08,22
C032453,38,Female,1,2022-01-24,25.905882470748,17,50,440.4,22
C032635,22,Male,0,2022-10-25,26.6733335177104,30,89,800.2,22
C033017,21,Female,1,2024-06-14,27.3775757587317,33,108,903.46,22
C033094,58,Female,0,2025-06-18,24.712257969764,31,84,766.08,22
C032994,19,Male,1,2023-02-01,28.3078788121541,33,105,934.16,22
C033328,47,Male,0,2021-12-05,23.1319354426476,31,103,717.09,22
C033587,35,Male,1,2025-03-06,24.4833331823349,30,79,734.5,22
C033580,62,Male,1,2025-08-18,26.7819227255308,26,81,696.33,22
C033702,25,Female,0,2025-01-05,26.4029628788983,27,82,712.88,22
C033520,70,Male,0,2023-09-25,21.9122223412549,27,73,591.63,22
C033988,64,Female,0,2023-06-28,24.1290627270937,32,89,772.13,22
C034066,56,Female,0,2021-10-27,26.3313334782918,30,95,789.94,22
C034247,30,Male,0,2024-07-14,32.8884003639221,25,83,822.21,22
C034676,44,Male,1,2025-06-04,26.7212904114877,31,92,828.36,22
C034389,21,Female,1,2025-06-21,25.050740842466,27,82,676.37,22
C034443,64,Male,1,2022-02-23,20.036774043114,31,85,621.14,22
C034473,26,Female,0,2025-07-06,23.702307682771,26,87,616.26,22
C034483,54,Male,0,2023-05-28,30.5904000282288,25,83,764.76,22
C035292,61,Female,1,2023-11-30,25.1896874532104,32,94,806.07,22
C035193,56,Female,0,2022-06-08,19.7955172884053,29,76,574.07,22
C036042,54,Female,0,2025-11-04,25.3493334849675,30,90,760.48,22
C036276,29,Male,0,2023-09-12,30.1026668230693,30,99,903.08,22
C035476,50,Male,0,2025-11-04,30.3106251358986,32,102,969.94,22
C004082,63,Male,0,2025-02-22,33.8324142160087,29,103,981.14,22
C004091,67,Female,0,2024-05-29,31.9027274738659,33,115,1052.79,22
C004399,43,Female,0,2024-03-14,22.401875063777,32,92,716.86,22
C004461,57,Male,1,2023-06-15,25.9623332659403,30,98,778.87,22
C004470,69,Male,0,2025-12-16,25.0425807737535,31,98,776.32,22
C003510,42,Female,1,2026-02-19,27.4648275128726,29,96,796.48,22
C003538,26,Male,0,2021-08-28,29.0529033291724,31,103,900.64,22
C003651,27,Male,0,2025-09-29,24.7551725239589,29,87,717.9,22
C003843,45,Female,0,2023-12-30,17.488461622825,26,70,454.7,22
C002633,70,Male,1,2021-12-12,29.3880768922659,26,87,764.09,22
C002706,40,Male,0,2021-11-09,26.1348275480599,29,90,757.91,22
C002760,47,Female,0,2021-07-23,23.2709090348446,33,99,767.94,22
C002770,70,Female,1,2024-04-29,26.9764289004462,28,87,755.34,22
C002814,65,Female,0,2021-11-30,20.8969230285058,26,74,543.32,22
C002431,28,Male,0,2022-05-06,27.7316129745976,31,97,859.68,22
C002448,55,Male,0,2024-03-21,28.1160715307508,28,88,787.25,22
C002481,34,Female,0,2025-05-22,22.9043333768845,30,80,687.13,22
C002507,69,Male,0,2023-01-26,34.2458621222397,29,107,993.13,22
C002287,28,Male,1,2024-06-13,24.9290909983895,22,58,548.44,22
C002256,67,Male,0,2024-08-28,25.9226665496826,30,87,777.68,22
C002363,61,Female,1,2024-12-14,31.6723333835602,30,96,950.17,22
C003129,25,Male,1,2021-05-07,19.7803125008941,32,82,632.97,22
C002954,58,Female,0,2024-11-05,24.2227271108916,33,87,799.35,22
C002825,31,Male,1,2022-04-10,19.6172000694275,25,64,490.43,22
C001096,67,Female,0,2024-04-02,21.6760713202613,28,83,606.93,22
C000985,38,Male,0,2021-07-28,25.7533331553141,30,87,772.6,22
C000755,53,Male,1,2021-09-05,19.6390321639276,31,78,608.81,22
C000801,23,Male,0,2024-07-24,31.8981478479173,27,93,861.25,22
C000263,26,Male,0,2022-09-14,26.0003332773844,30,79,780.01,22
C000005,43,Male,0,2023-08-31,25.3474999368191,32,90,811.12,22
C000067,66,Male,1,2024-05-02,27.7889658664835,29,86,805.88,22
C000128,35,Male,0,2022-11-10,27.0993746966124,32,96,867.18,22
C000450,57,Female,1,2023-07-15,25.5559260580275,27,87,690.01,22
C001765,43,Male,0,2025-10-11,22.2623333295186,30,86,667.87,22
C002226,44,Male,0,2026-02-04,18.9606248512864,32,82,606.74,22
C002164,23,Female,0,2021-06-05,33.4282140731812,28,95,935.99,22
C001973,22,Female,1,2024-08-24,22.879285795348,28,77,640.62,22
C002020,29,Female,1,2024-09-17,26.6633334875107,30,96,799.9,22
C002071,60,Female,1,2022-10-26,25.6460712807519,28,80,718.09,22
C001344,61,Female,1,2023-05-18,23.7393334070841,30,89,712.18,22
C001330,44,Male,0,2025-01-31,26.2533333301544,30,95,787.6,22
C001407,39,Female,0,2021-03-21,29.6667998504639,25,85,741.67,22
C001583,60,Female,0,2025-04-11,31.9875864078259,29,102,927.64,22
C005555,50,Male,1,2024-08-13,30.3676001739502,25,93,759.19,22
C005634,31,Female,1,2023-01-22,19.5143750533462,32,80,624.46,22
C005249,41,Female,0,2023-02-14,27.6770965360826,31,102,857.99,22
C004841,59,Female,0,2023-05-20,21.4179311291925,29,75,621.12,22
C005056,65,Male,1,2025-11-25,26.8475758740396,33,91,885.97,22
C004629,34,Male,0,2023-09-15,26.1555555308307,27,82,706.2,22
C004823,57,Female,0,2022-05-02,21.7239998022715,30,77,651.72,22
C004829,42,Male,0,2025-06-09,24.6296295413265,27,85,665,22
C006678,36,Female,0,2021-07-26,27.5134481726022,29,90,797.89,22
C006681,69,Female,1,2024-07-02,25.2913334051768,30,89,758.74,22
C006599,54,Female,1,2022-01-12,25.0499999907709,31,81,776.55,22
C006603,30,Female,1,2021-04-20,20.958709801397,31,79,649.72,22
C006732,67,Female,0,2025-03-30,29.9353572470801,28,90,838.19,22
C006352,44,Female,0,2024-09-25,28.8064285857337,28,93,806.58,22
C006371,58,Female,1,2023-01-21,23.0424998998642,24,67,553.02,22
C006282,55,Female,1,2024-02-06,24.7381249964237,32,99,791.62,22
C006460,36,Female,0,2021-09-27,24.7900001207987,30,86,743.7,22
C006552,54,Male,0,2022-11-29,22.2739392916362,33,92,735.04,22
C006166,61,Male,1,2023-02-03,24.0103449739259,29,77,696.3,22
C006046,35,Male,0,2022-02-11,21.9853331406911,30,85,659.56,22
C005943,38,Female,0,2022-10-17,23.8758065854349,31,79,740.15,22
C005787,26,Male,0,2021-08-20,24.5085185545462,27,87,661.73,22
C007050,20,Male,0,2024-10-23,30.7703848618727,26,89,800.03,22
C007385,29,Female,0,2025-03-01,28.3169564578844,23,68,651.29,22
C007360,58,Female,0,2024-04-13,26.1305265426636,19,59,496.48,22
C007525,50,Female,0,2022-01-07,26.1733332157135,30,86,785.2,22
C007951,66,Female,1,2025-01-06,28.301034401203,29,95,820.73,22
C007839,66,Male,0,2022-06-29,24.225624859333,32,90,775.22,22
C008265,32,Female,1,2022-08-28,24.9765518615986,29,84,724.32,22
C008408,48,Female,0,2021-10-18,25.7320000012716,30,93,771.96,22
C008463,28,Male,0,2022-11-08,22.501200094223,25,62,562.53,22
C008618,33,Male,1,2023-04-10,26.2454837906745,31,93,813.61,22
C008623,48,Female,0,2024-06-28,27.7164288078036,28,97,776.06,22
C008767,19,Male,1,2021-07-16,28.4981816609701,33,97,940.44,22
C008687,19,Male,0,2023-08-13,31.0862501114607,32,104,994.76,22
C009058,52,Female,0,2025-10-26,30.8828128576279,32,102,988.25,22
C009104,24,Female,1,2021-12-03,27.0295455022292,22,59,594.65,22
C008900,37,Female,0,2022-09-03,25.4638709714336,31,92,789.38,22
C008942,55,Female,1,2025-07-31,21.6936666409175,30,84,650.81,22
C011358,47,Female,1,2024-10-23,23.649000008901,30,96,709.47,22
C011264,45,Female,1,2021-06-30,24.6216665506363,30,84,738.65,22
C011308,62,Male,0,2025-12-21,26.4472728064566,33,104,872.76,22
C010984,68,Female,0,2023-02-13,23.2231249585748,32,94,743.14,22
C010667,20,Male,0,2025-10-27,28.5656670093536,30,102,856.97,22
C010507,32,Female,1,2024-03-11,29.7887497395277,32,105,953.24,22
C010279,22,Male,1,2023-03-17,27.5218181032123,33,99,908.22,22
C010314,21,Female,0,2023-06-18,22.2824139923885,29,85,646.19,22
C009449,23,Female,1,2024-07-05,25.7393546950433,31,87,797.92,22
C009117,57,Male,0,2021-07-13,26.4577416450747,31,96,820.19,22
C009313,60,Male,1,2025-08-20,24.6107408912094,27,78,664.49,22
C010143,25,Male,0,2022-07-03,25.10600010554,30,83,753.18,22
C010149,29,Male,0,2025-09-10,24.9634482942778,29,76,723.94,22
C010156,65,Female,1,2024-03-28,23.8640625178814,32,100,763.65,22
C010229,54,Female,1,2024-07-12,21.3216127272575,31,90,660.97,22
C009868,59,Male,0,2024-03-20,25.2927583990426,29,84,733.49,22
C009828,38,Female,0,2024-03-10,26.1625805054941,31,84,811.04,22
C009930,62,Female,1,2025-11-02,25.3518748581409,32,95,811.26,22
C009777,70,Male,0,2023-08-30,25.7311111821069,27,83,694.74,22
C013682,30,Male,1,2026-02-25,28.160333331426,30,91,844.81,22
C013642,47,Female,1,2023-11-06,19.7970001379649,30,86,593.91,22
C013556,70,Female,0,2022-08-02,30.118275765715,29,95,873.43,22
C013249,49,Female,0,2025-10-01,25.8283871989096,31,90,800.68,22
C013207,28,Female,0,2024-05-16,27.1228570597512,28,91,759.44,22
C013362,53,Female,0,2024-11-26,21.2415623515844,32,99,679.73,22
C012850,51,Female,1,2025-10-11,25.1774197855303,31,87,780.5,22
C012982,46,Female,0,2021-09-20,22.350476026535,21,59,469.36,22
C012586,40,Male,1,2021-11-19,27.0616127291033,31,105,838.91,22
C012713,28,Female,1,2025-12-10,23.5065625682473,32,93,752.21,22
C012724,20,Female,1,2025-02-10,26.2315151041204,33,101,865.64,22
C012743,57,Male,1,2023-07-18,25.7757142441613,28,88,721.72,22
C012794,30,Female,0,2025-05-03,22.2906251624227,32,90,713.3,22
C011659,58,Female,0,2024-12-25,27.6551724960064,29,90,802,22
C011576,37,Male,1,2023-04-11,25.3290322672936,31,93,785.2,22
C011433,54,Male,1,2024-09-21,21.8482759081084,29,83,633.6,22
C011467,29,Male,0,2023-03-18,28.912258178957,31,98,896.28,22
C011506,38,Male,1,2024-10-12,29.1466667890549,30,93,874.4,22
C011512,56,Female,1,2022-03-02,25.3649999896685,24,69,608.76,22
C011830,61,Male,0,2024-03-28,29.3261292749836,31,94,909.11,22
C011839,59,Male,0,2022-12-31,28.1018182581121,22,74,618.24,22
C011928,45,Male,1,2022-02-26,24.9876667817434,30,89,749.63,22
C011945,61,Male,1,2024-08-03,19.821071607726,28,73,554.99,22
C012040,53,Female,0,2024-04-30,28.4893333594004,30,89,854.68,22
C011996,44,Female,0,2023-05-09,30.6578126847744,32,98,981.05,22
C012133,39,Male,0,2022-05-06,24.0569695487167,33,96,793.88,22
C012174,43,Male,0,2023-08-15,24.8223807244074,21,59,521.27,22
C012180,37,Female,1,2022-02-02,24.9358333746592,24,65,598.46,22
